clock,pid,pname,event_name,pstate_prev,pstate_next,cpu
00000001BABDA1C0,4,,0,0,1,5
00000001BB054460,4,,3,1,3,5
00000001BB804060,4,,2,4,3,3
00000001BB885AA0,4,,4,3,4,2
00000001BC7553C0,4,,7,4,2,2
00000001BC852680,4,,1,2,3,6
00000001BC87EE60,4,,4,3,4,3
00000001BCE83300,4,,7,4,2,3
00000001BCF9E1E0,4,,1,2,3,6
00000001BCFBF0E0,4,,4,3,4,1
00000001BD060880,4,,7,4,2,1
00000001BD17B3E0,4,,1,2,3,6
00000001BD19C4C0,4,,4,3,4,2
00000001BD218CC0,4,,7,4,2,2
00000001BD2D3780,4,,1,2,3,6
00000001BD2F4800,4,,4,3,4,3
00000001BD3E6500,4,,7,4,2,3
00000001BD49F4E0,4,,1,2,3,6
00000001BD4BFA80,4,,4,3,4,5
00000001BD580FE0,4,,7,4,2,5
00000001BD711820,4,,1,2,3,6
00000001BD7322A0,4,,4,3,4,1
00000001BD7EBC60,4,,7,4,2,1
00000001BD97A0A0,4,,1,2,3,6
00000001BD999A40,4,,4,3,4,4
00000001BDAD53E0,4,,7,4,2,4
00000001BDCFAAC0,4,,1,2,3,6
00000001BDD1C120,4,,4,3,4,3
00000001BDD9FC40,4,,7,4,2,3
00000001BDEBBC80,4,,1,2,3,6
00000001BDEDE560,4,,4,3,4,3
00000001BDF5F640,4,,7,4,2,3
00000001BE0983A0,4,,1,2,3,6
00000001BE0B8560,4,,4,3,4,0
00000001BE104040,4,,7,4,2,0
00000001BE22F0A0,4,,1,2,3,6
00000001BE24D6E0,4,,4,3,4,1
00000001BFCB5C00,4,,2,4,3,1
00000001BFD34D00,4,,4,3,4,6
00000001C1140720,4,,7,4,2,6
00000001C11DC0E0,4,,1,2,3,6
00000001C11FBA20,4,,4,3,4,1
00000001C1B54100,4,,2,4,3,1
00000001C1BBEE80,4,,4,3,4,3
00000001C3252180,4,,2,4,3,3
00000001C329C5C0,4,,4,3,4,2
00000001C3B8AF60,4,,7,4,2,2
00000001C3C3A7E0,4,,1,2,3,6
00000001C3C5C200,4,,4,3,4,5
00000001C3C82020,4,,7,4,2,5
00000001C3E154C0,4,,1,2,3,6
00000001C3E36460,4,,4,3,4,4
00000001C3EF62C0,4,,7,4,2,4
00000001C4088560,4,,1,2,3,6
00000001C40A6C80,4,,4,3,4,1
00000001C40CADA0,4,,7,4,2,1
00000001C41D8300,4,,1,2,3,6
00000001C41F81C0,4,,4,3,4,0
00000001C4328740,4,,7,4,2,0
00000001C4392400,4,,1,2,3,6
00000001C43B45E0,4,,4,3,4,2
00000001C43CFCA0,4,,7,4,2,2
00000001C455A700,4,,1,2,3,6
00000001C457AAE0,4,,4,3,4,5
00000001C46B7F40,4,,7,4,2,5
00000001C4824620,4,,1,2,3,6
00000001C4843C80,4,,4,3,4,4
00000001C4A404A0,4,,7,4,2,4
00000001C4B1E160,4,,1,2,3,6
00000001C4B3F160,4,,4,3,4,3
00000001C4C08900,4,,7,4,2,3
00000001C4CA1140,4,,1,2,3,6
00000001C4CC03E0,4,,4,3,4,5
00000001C4DBBF20,4,,7,4,2,5
00000001C4FFD020,4,,1,2,3,6
00000001C501CD40,4,,4,3,4,1
00000001C51107C0,4,,7,4,2,1
00000001C5245880,4,,1,2,3,6
00000001C5265900,4,,4,3,4,3
00000001C54EB1A0,4,,7,4,2,3
00000001C564E260,4,,1,2,3,6
00000001C566E0A0,4,,4,3,4,2
00000001C57AF1C0,4,,7,4,2,2
00000001C5D49380,4,,1,2,3,6
00000001C5D6A220,4,,4,3,4,0
00000001C5E22060,4,,7,4,2,0
00000001C5F71540,4,,1,2,3,6
00000001C5F91120,4,,4,3,4,3
00000001C5FB40A0,4,,7,4,2,3
00000001C6134600,4,,1,2,3,6
00000001C6152040,4,,4,3,4,4
00000001C61CC840,4,,7,4,2,4
00000001C628BDA0,4,,1,2,3,6
00000001C62AAE00,4,,4,3,4,0
00000001C63083C0,4,,7,4,2,0
00000001C64BF620,4,,1,2,3,6
00000001C64DF780,4,,4,3,4,2
00000001C6562CE0,4,,7,4,2,2
00000001C66160C0,4,,1,2,3,6
00000001C6635940,4,,4,3,4,4
00000001C6756F00,4,,7,4,2,4
00000001C67E9D20,4,,1,2,3,6
00000001C6809940,4,,4,3,4,3
00000001C68CDAC0,4,,7,4,2,3
00000001C69AE900,4,,1,2,3,6
00000001C69CCCE0,4,,4,3,4,3
00000001C6BAEC20,4,,7,4,2,3
00000001C6C933C0,4,,1,2,3,6
00000001C6CB2C40,4,,4,3,4,4
00000001C71DB140,4,,7,4,2,4
00000001C72ECF20,4,,1,2,3,6
00000001C730EC80,4,,4,3,4,1
00000001C7393D00,4,,7,4,2,1
00000001C744CFA0,4,,1,2,3,6
00000001C746B500,4,,4,3,4,1
00000001C74ED140,4,,7,4,2,1
00000001C75B3960,4,,1,2,3,6
00000001C75D3FE0,4,,4,3,4,5
00000001C76D6300,4,,7,4,2,5
00000001C77C1B60,4,,1,2,3,6
00000001C77E3000,4,,4,3,4,3
00000001C7A18FC0,4,,7,4,2,3
00000001C7DA9720,4,,1,2,3,6
00000001C7DC96A0,4,,4,3,4,5
00000001C7ECFB20,4,,7,4,2,5
00000001C8039AE0,4,,1,2,3,6
00000001C80595E0,4,,4,3,4,2
00000001C816DE40,4,,2,4,3,2
00000001C81FFFC0,4,,4,3,4,6
00000001C822F000,4,,7,4,2,6
00000001C82DED80,4,,1,2,3,6
00000001C82FDF60,4,,4,3,4,4
00000001C83FB960,4,,7,4,2,4
00000001C8516840,4,,1,2,3,6
00000001C85366C0,4,,4,3,4,4
00000001C8740700,4,,7,4,2,4
00000001C8869140,4,,1,2,3,6
00000001C88897A0,4,,4,3,4,1
00000001C8A19480,4,,7,4,2,1
00000001C8C64800,4,,1,2,3,6
00000001C8C84740,4,,4,3,4,3
00000001C8D62F40,4,,7,4,2,3
00000001C8DE4760,4,,1,2,3,6
00000001C8E04560,4,,4,3,4,2
00000001C8F07380,4,,7,4,2,2
00000001C8FAA620,4,,1,2,3,6
00000001C8FC8100,4,,4,3,4,0
00000001C9113300,4,,7,4,2,0
00000001C91E71E0,4,,1,2,3,6
00000001C9205AA0,4,,4,3,4,1
00000001C92755C0,4,,7,4,2,1
00000001C9401660,4,,1,2,3,6
00000001C9421160,4,,4,3,4,1
00000001C9565160,4,,2,4,3,1
00000001C962DF00,4,,4,3,4,3
00000001C9656D60,4,,7,4,2,3
00000001C9790800,4,,1,2,3,6
00000001C97AFE60,4,,4,3,4,1
00000001C9887E80,4,,7,4,2,1
00000001C9B031C0,4,,1,2,3,6
00000001C9B219C0,4,,4,3,4,0
00000001C9BF39E0,4,,7,4,2,0
00000001C9CEB640,4,,1,2,3,6
00000001C9D0BF40,4,,4,3,4,2
00000001C9EB57C0,4,,7,4,2,2
00000001C9FF3800,4,,1,2,3,6
00000001CA012B20,4,,4,3,4,2
00000001CA2E25A0,4,,7,4,2,2
00000001CA39A660,4,,1,2,3,6
00000001CA3B9800,4,,4,3,4,2
00000001CA55E3E0,4,,7,4,2,2
00000001CA6B4B60,4,,1,2,3,6
00000001CA6D39E0,4,,4,3,4,4
00000001CA85F520,4,,7,4,2,4
00000001CA981800,4,,1,2,3,6
00000001CA9A05C0,4,,4,3,4,1
00000001CAA7A200,4,,7,4,2,1
00000001CAB20B20,4,,1,2,3,6
