clock,pid,pname,event_name,pstate_prev,pstate_next,cpu
00000001C3BC7F00,4,,0,0,1,5
00000001C43FFC00,4,,3,1,3,1
00000001C454CDA0,4,,2,4,3,0
00000001C45B62E0,4,,4,3,4,5
00000001C51E5520,4,,7,4,2,5
00000001C526DFA0,4,,1,2,3,6
00000001C52C8620,4,,4,3,4,4
00000001C5467E60,4,,2,4,3,4
00000001C54C02A0,4,,4,3,4,6
00000001C5C51FA0,4,,7,4,2,6
00000001C5CF7B40,4,,1,2,3,6
00000001C5D4A3C0,4,,4,3,4,5
00000001C5DF9AE0,4,,7,4,2,5
00000001C5E9AA40,4,,1,2,3,6
00000001C5EED400,4,,4,3,4,1
00000001C5F9B400,4,,7,4,2,1
00000001C6016540,4,,1,2,3,6
00000001C605AA20,4,,4,3,4,2
00000001C61202C0,4,,7,4,2,2
00000001C61A6420,4,,1,2,3,6
00000001C61FB980,4,,4,3,4,4
00000001C6299A80,4,,7,4,2,4
00000001C632BBE0,4,,1,2,3,6
00000001C6389000,4,,4,3,4,3
00000001C63D45A0,4,,2,4,3,3
00000001C6441820,4,,4,3,4,0
00000001C64FEA60,4,,7,4,2,0
00000001C6574940,4,,1,2,3,6
00000001C65CFFE0,4,,4,3,4,5
00000001C66807E0,4,,7,4,2,5
00000001C67037C0,4,,1,2,3,6
00000001C674B700,4,,4,3,4,4
00000001C6804840,4,,7,4,2,4
00000001C686F4A0,4,,1,2,3,6
00000001C68CFDA0,4,,4,3,4,2
00000001C69E8B40,4,,7,4,2,2
00000001C6A63D20,4,,1,2,3,6
00000001C6ABCD20,4,,4,3,4,5
00000001C6B82180,4,,7,4,2,5
00000001C6BF4A00,4,,1,2,3,6
00000001C6C50B00,4,,4,3,4,5
00000001C80452C0,4,,2,4,3,5
00000001C8088A00,4,,4,3,4,6
00000001C91841C0,4,,2,4,3,6
00000001C91D90E0,4,,4,3,4,4
00000001C97172C0,4,,7,4,2,4
00000001C979D580,4,,1,2,3,6
00000001C97F0140,4,,4,3,4,5
00000001C9EA4F60,4,,2,4,3,5
00000001C9F0A1C0,4,,4,3,4,4
00000001CAFFB7A0,4,,2,4,3,4
00000001CB054C40,4,,4,3,4,5
00000001CBB838A0,4,,7,4,2,5
00000001CBBE7620,4,,1,2,3,6
00000001CBC38CC0,4,,4,3,4,1
00000001CBD1D5E0,4,,7,4,2,1
00000001CBD49DC0,4,,1,2,3,6
00000001CBD948E0,4,,4,3,4,0
00000001CBE6E6A0,4,,7,4,2,0
00000001CBF12E80,4,,1,2,3,6
00000001CBF56A20,4,,4,3,4,4
00000001CC0311E0,4,,7,4,2,4
00000001CC067900,4,,1,2,3,6
00000001CC0B3FC0,4,,4,3,4,3
00000001CC1895C0,4,,7,4,2,3
00000001CC2192C0,4,,1,2,3,6
00000001CC269F60,4,,4,3,4,4
00000001CC318980,4,,7,4,2,4
00000001CC35C1E0,4,,1,2,3,6
00000001CC39D1C0,4,,4,3,4,4
00000001CC4B60E0,4,,7,4,2,4
00000001CC4FA400,4,,1,2,3,6
00000001CC550E80,4,,4,3,4,4
00000001CC6B54E0,4,,7,4,2,4
00000001CC6E7920,4,,1,2,3,6
00000001CC74B540,4,,4,3,4,0
00000001CC8A4D20,4,,7,4,2,0
00000001CC8DDB40,4,,1,2,3,6
00000001CC93F440,4,,4,3,4,5
00000001CCAB5A80,4,,7,4,2,5
00000001CCB374E0,4,,1,2,3,6
00000001CCB91F60,4,,4,3,4,0
00000001CCC82A80,4,,7,4,2,0
00000001CCD02C60,4,,1,2,3,6
00000001CCD5FF00,4,,4,3,4,2
00000001CCE50020,4,,2,4,3,2
00000001CCEB65C0,4,,4,3,4,6
00000001CD0D8F60,4,,7,4,2,6
00000001CD1250A0,4,,1,2,3,6
00000001CD178E40,4,,4,3,4,5
00000001CD3070C0,4,,7,4,2,5
00000001CD344820,4,,1,2,3,6
00000001CD38EFE0,4,,4,3,4,4
00000001CD48D220,4,,7,4,2,4
00000001CD519260,4,,1,2,3,6
00000001CD569EE0,4,,4,3,4,1
00000001CD63BA40,4,,7,4,2,1
00000001CD66A960,4,,1,2,3,6
00000001CD6BE4A0,4,,4,3,4,3
00000001CD8456A0,4,,7,4,2,3
00000001CD880BA0,4,,1,2,3,6
00000001CD8D7000,4,,4,3,4,0
00000001CDA0EBC0,4,,7,4,2,0
00000001CDA2FE60,4,,1,2,3,6
00000001CDA80300,4,,4,3,4,4
00000001CDBD62E0,4,,7,4,2,4
00000001CDC034E0,4,,1,2,3,6
00000001CDC5DD40,4,,4,3,4,2
00000001CDDF3760,4,,7,4,2,2
00000001CDE328A0,4,,1,2,3,6
00000001CDE8D5E0,4,,4,3,4,1
00000001CE003220,4,,7,4,2,1
00000001CE0313A0,4,,1,2,3,6
00000001CE080A00,4,,4,3,4,5
00000001CE25E2C0,4,,7,4,2,5
00000001CE2FBC40,4,,1,2,3,6
00000001CE34CF40,4,,4,3,4,1
00000001CE5BD3E0,4,,7,4,2,1
00000001CE604DE0,4,,1,2,3,6
00000001CE665AC0,4,,4,3,4,4
00000001CE7D7F40,4,,7,4,2,4
00000001CE8071E0,4,,1,2,3,6
00000001CE8532E0,4,,4,3,4,4
00000001CE9A9F40,4,,7,4,2,4
00000001CE9E6860,4,,1,2,3,6
00000001CEA32920,4,,4,3,4,2
00000001CEB78400,4,,7,4,2,2
00000001CEBC6C60,4,,1,2,3,6
00000001CEC1CA40,4,,4,3,4,3
00000001CED56F20,4,,7,4,2,3
00000001CED96880,4,,1,2,3,6
00000001CEDE90E0,4,,4,3,4,4
00000001CEF7B580,4,,7,4,2,4
00000001CEFB4F80,4,,1,2,3,6
00000001CF011D00,4,,4,3,4,1
00000001CF1B27E0,4,,7,4,2,1
00000001CF1DE0A0,4,,1,2,3,6
00000001CF244FE0,4,,4,3,4,4
00000001CF39E880,4,,7,4,2,4
00000001CF3CF980,4,,1,2,3,6
00000001CF42AC00,4,,4,3,4,4
00000001CF602AA0,4,,7,4,2,4
00000001CF689540,4,,1,2,3,6
00000001CF6E85E0,4,,4,3,4,5
00000001CF9A02C0,4,,7,4,2,5
00000001CF9D95C0,4,,1,2,3,6
00000001CFA2D960,4,,4,3,4,0
00000001CFB93A20,4,,7,4,2,0
00000001CFBC0E40,4,,1,2,3,6
00000001CFC16080,4,,4,3,4,4
00000001CFDA3900,4,,7,4,2,4
00000001CFDDB9A0,4,,1,2,3,6
00000001CFE33160,4,,4,3,4,5
00000001CFF96680,4,,7,4,2,5
00000001CFFD7EE0,4,,1,2,3,6
00000001D002B480,4,,4,3,4,4
00000001D016CD80,4,,7,4,2,4
00000001D01AB620,4,,1,2,3,6
00000001D01F8D60,4,,4,3,4,5
00000001D034EC60,4,,7,4,2,5
00000001D038DEE0,4,,1,2,3,6
00000001D03DE280,4,,4,3,4,4
00000001D0543CC0,4,,7,4,2,4
00000001D0577680,4,,1,2,3,6
00000001D05CE5C0,4,,4,3,4,3
00000001D072E100,4,,7,4,2,3
00000001D0771660,4,,1,2,3,6
00000001D07C2CC0,4,,4,3,4,3
00000001D09A2240,4,,7,4,2,3
00000001D0A13BE0,4,,1,2,3,6
00000001D0A60680,4,,4,3,4,0
00000001D0CBA980,4,,7,4,2,0
00000001D0D11800,4,,1,2,3,6
00000001D0D5E0E0,4,,4,3,4,3
00000001D0ED4EA0,4,,7,4,2,3
00000001D0F099A0,4,,1,2,3,6
00000001D0F5F520,4,,4,3,4,0
00000001D10B8360,4,,7,4,2,0
00000001D10EF500,4,,1,2,3,6
00000001D1141200,4,,4,3,4,0
00000001D12838A0,4,,7,4,2,0
00000001D12BB0A0,4,,1,2,3,6
00000001D1321B80,4,,4,3,4,4
00000001D14617C0,4,,7,4,2,4
00000001D1488240,4,,1,2,3,6
00000001D14DC0E0,4,,4,3,4,4
00000001D16665C0,4,,7,4,2,4
00000001D169AD00,4,,1,2,3,6
00000001D16F9880,4,,4,3,4,4
00000001D186BA40,4,,7,4,2,4
00000001D18A1AC0,4,,1,2,3,6
00000001D18F6160,4,,4,3,4,2
00000001D1A53DE0,4,,7,4,2,2
00000001D1A837C0,4,,1,2,3,6
00000001D1AD2180,4,,4,3,4,5
00000001D1C89060,4,,7,4,2,5
00000001D1D0EBE0,4,,1,2,3,6
00000001D1D70EA0,4,,4,3,4,4
00000001D1F9C160,4,,7,4,2,4
00000001D1FD7AE0,4,,1,2,3,6
00000001D203A1E0,4,,4,3,4,3
00000001D21CA360,4,,7,4,2,3
00000001D2201960,4,,1,2,3,6
00000001D224E7E0,4,,4,3,4,1
00000001D23DD820,4,,7,4,2,1
00000001D2410B60,4,,1,2,3,6
00000001D2457C40,4,,4,3,4,0
00000001D25A2840,4,,7,4,2,0
00000001D25D3DE0,4,,1,2,3,6
00000001D261BAA0,4,,4,3,4,3
00000001D2742500,4,,7,4,2,3
00000001D2779260,4,,1,2,3,6
00000001D27CAC80,4,,4,3,4,0
00000001D291BB20,4,,7,4,2,0
00000001D294E8C0,4,,1,2,3,6
00000001D2999560,4,,4,3,4,3
00000001D2B1D8A0,4,,7,4,2,3
00000001D2CE6640,4,,1,2,3,6
