clock,pid,pname,event_name,pstate_prev,pstate_next,cpu
00000001B4CB3AC0,22,,4,3,4,5
00000001B4CB63E0,36,,2,4,3,4
00000001B4CCBE80,28,,4,3,4,3
00000001B4CCEF60,32,,4,3,4,0
00000001B4CD2580,10,,4,3,4,6
00000001B4CDB940,34,,4,3,4,2
00000001B4CE2500,27,,4,3,4,1
00000001B4CF8A60,22,,2,4,3,5
00000001B4CF6BC0,28,,2,4,3,3
00000001B4CF79C0,23,,4,3,4,4
00000001B4CFD740,32,,2,4,3,0
00000001B4D039A0,10,,2,4,3,6
00000001B4D16F40,27,,2,4,3,1
00000001B4D19D20,17,,4,3,4,3
00000001B4D2D6A0,15,,4,3,4,5
00000001B4D308E0,34,,2,4,3,2
00000001B4D2FDC0,23,,2,4,3,4
00000001B4D3EC40,25,,4,3,4,0
00000001B4D42BC0,17,,2,4,3,3
00000001B4D499C0,18,,4,3,4,1
00000001B4D4DD20,31,,4,3,4,6
00000001B4D58960,15,,2,4,3,5
00000001B4D605E0,25,,2,4,3,0
00000001B4D60BA0,13,,4,3,4,2
00000001B4D71B00,29,,4,3,4,4
00000001B4D749E0,18,,2,4,3,1
00000001B4D7AB80,35,,4,3,4,3
00000001B4D84260,31,,2,4,3,6
00000001B4D89420,9,,4,3,4,5
00000001B4D8BD40,13,,2,4,3,2
00000001B4D91AE0,11,,4,3,4,0
00000001B4D9F400,29,,2,4,3,4
00000001B4DA1360,7,,4,3,4,1
00000001B4DB7E20,35,,2,4,3,3
00000001B4DB7620,9,,2,4,3,5
00000001B4DBF800,7,,2,4,3,1
00000001B4DD19C0,11,,2,4,3,0
00000001B4DD49A0,16,,4,3,4,6
00000001B4DE18C0,14,,4,3,4,4
00000001B4DE4F60,30,,4,3,4,5
00000001B4DEC960,21,,4,3,4,3
00000001B4DF5DA0,19,,4,3,4,0
00000001B4DF7720,16,,2,4,3,6
00000001B4DFC920,12,,4,3,4,1
00000001B4E10460,14,,2,4,3,4
00000001B4E14A40,20,,4,3,4,2
00000001B4E18160,30,,2,4,3,5
00000001B4E1BDC0,21,,2,4,3,3
00000001B4E23020,19,,2,4,3,0
00000001B4E2C180,24,,4,3,4,6
00000001B4E35AA0,12,,2,4,3,1
00000001B4E44AC0,6,,4,3,4,4
00000001B4E43900,20,,2,4,3,2
00000001B4E4EBE0,5,,4,3,4,3
00000001B4E50AC0,24,,2,4,3,6
00000001B4E55900,22,,4,3,4,5
00000001B4E6B0C0,8,,4,3,4,0
00000001B4E72800,6,,2,4,3,4
00000001B4E70B80,5,,2,4,3,3
00000001B4E71FA0,33,,4,3,4,1
00000001B4E833C0,22,,2,4,3,5
00000001B4E82FC0,26,,4,3,4,2
00000001B4E97260,8,,2,4,3,0
00000001B4E97440,33,,2,4,3,1
00000001B4E970E0,28,,4,3,4,3
00000001B4E9BBA0,10,,4,3,4,6
00000001B4EA55A0,26,,2,4,3,2
00000001B4EAB700,15,,4,3,4,5
00000001B4EBEA40,36,,4,3,4,4
00000001B4EC3120,10,,2,4,3,6
00000001B4ECA1C0,27,,4,3,4,1
00000001B4ECDD00,28,,2,4,3,3
00000001B4ED1540,15,,2,4,3,5
00000001B4EDC360,32,,4,3,4,0
00000001B4EE0720,34,,4,3,4,2
00000001B4EEDB20,31,,4,3,4,6
00000001B4EF1A80,9,,4,3,4,5
00000001B4EF8140,36,,2,4,3,4
00000001B4EF9BE0,27,,2,4,3,1
00000001B4EFCC60,17,,4,3,4,3
00000001B4F0CCC0,32,,2,4,3,0
00000001B4F0EB00,34,,2,4,3,2
00000001B4F26C60,31,,2,4,3,6
00000001B4F28EE0,23,,4,3,4,4
00000001B4F28CA0,9,,2,4,3,5
00000001B4F2F900,17,,2,4,3,3
00000001B4F2E7E0,18,,4,3,4,1
00000001B4F3B400,25,,4,3,4,0
00000001B4F49800,13,,4,3,4,2
00000001B4F4F9A0,30,,4,3,4,5
00000001B4F5C6E0,23,,2,4,3,4
00000001B4F5DA20,18,,2,4,3,1
00000001B4F60D40,35,,4,3,4,3
00000001B4F6C040,25,,2,4,3,0
00000001B4F6CD80,16,,4,3,4,6
00000001B4F81CE0,13,,2,4,3,2
00000001B4F83000,35,,2,4,3,3
00000001B4F8A080,30,,2,4,3,5
00000001B4F8A760,29,,4,3,4,4
00000001B4F98100,7,,4,3,4,1
00000001B4F98780,16,,2,4,3,6
00000001B4F9B860,11,,4,3,4,0
00000001B4FA9A20,20,,4,3,4,2
00000001B4FB69C0,21,,4,3,4,3
00000001B4FBABC0,29,,2,4,3,4
00000001B4FC0580,22,,4,3,4,5
00000001B4FC9FC0,24,,4,3,4,6
00000001B4FD3D00,7,,2,4,3,1
00000001B4FD85C0,20,,2,4,3,2
00000001B4FDFC60,11,,2,4,3,0
00000001B4FE7E40,21,,2,4,3,3
00000001B4FE5EC0,22,,2,4,3,5
00000001B4FF5160,24,,2,4,3,6
00000001B50026E0,12,,4,3,4,1
00000001B5009C00,19,,4,3,4,0
00000001B5015C40,14,,4,3,4,4
00000001B5019220,26,,4,3,4,2
00000001B5020920,5,,4,3,4,3
00000001B5020F40,12,,2,4,3,1
00000001B5029D80,15,,4,3,4,5
00000001B5031080,10,,4,3,4,6
00000001B5039820,19,,2,4,3,0
00000001B50406C0,14,,2,4,3,4
00000001B504B640,26,,2,4,3,2
00000001B5048DA0,33,,4,3,4,1
00000001B5059360,5,,2,4,3,3
00000001B505B3E0,15,,2,4,3,5
00000001B5061BA0,10,,2,4,3,6
00000001B5069EC0,6,,4,3,4,4
00000001B506B7E0,33,,2,4,3,1
00000001B50742A0,8,,4,3,4,0
00000001B5082FA0,34,,4,3,4,2
00000001B5087FE0,28,,4,3,4,3
00000001B508F020,9,,4,3,4,5
00000001B50986C0,6,,2,4,3,4
00000001B5097C60,31,,4,3,4,6
00000001B509F080,8,,2,4,3,0
00000001B50A0D00,27,,4,3,4,1
00000001B50A97C0,34,,2,4,3,2
00000001B50BE540,28,,2,4,3,3
00000001B50BF4C0,9,,2,4,3,5
00000001B50CA900,31,,2,4,3,6
00000001B50D3B40,27,,2,4,3,1
00000001B50DE7C0,32,,4,3,4,0
00000001B50E3140,13,,4,3,4,2
00000001B50EA780,17,,4,3,4,3
00000001B50EE7E0,36,,4,3,4,4
00000001B50F2D20,30,,4,3,4,5
00000001B50F4860,32,,2,4,3,0
00000001B50FB160,18,,4,3,4,1
00000001B5106A20,13,,2,4,3,2
00000001B510A400,16,,4,3,4,6
00000001B5110AA0,17,,2,4,3,3
00000001B5126960,30,,2,4,3,5
00000001B51250A0,36,,2,4,3,4
00000001B512B000,25,,4,3,4,0
00000001B5131B60,18,,2,4,3,1
00000001B5133080,16,,2,4,3,6
00000001B5140C00,25,,2,4,3,0
00000001B5148600,20,,4,3,4,2
00000001B51588C0,35,,4,3,4,3
00000001B515D100,24,,4,3,4,6
00000001B515DA80,20,,2,4,3,2
00000001B5161300,22,,4,3,4,5
00000001B51641E0,23,,4,3,4,4
00000001B5170800,11,,4,3,4,0
00000001B5174760,7,,4,3,4,1
00000001B5185CC0,24,,2,4,3,6
00000001B518A300,26,,4,3,4,2
00000001B518BDA0,35,,2,4,3,3
00000001B5190060,22,,2,4,3,5
00000001B5193CE0,23,,2,4,3,4
00000001B51A29C0,11,,2,4,3,0
00000001B51AE560,7,,2,4,3,1
00000001B51B8B20,26,,2,4,3,2
00000001B51BE640,21,,4,3,4,3
00000001B51C3C00,29,,4,3,4,4
00000001B51CC820,10,,4,3,4,6
00000001B51D4AA0,19,,4,3,4,0
00000001B51D9BA0,21,,2,4,3,3
00000001B51E06C0,15,,4,3,4,5
00000001B51E48E0,12,,4,3,4,1
00000001B51E64C0,29,,2,4,3,4
00000001B51E96A0,34,,4,3,4,2
00000001B52020E0,10,,2,4,3,6
00000001B51FDA40,15,,2,4,3,5
00000001B5206C80,19,,2,4,3,0
00000001B5216760,5,,4,3,4,3
00000001B52196C0,34,,2,4,3,2
00000001B5219B80,12,,2,4,3,1
00000001B522B800,5,,2,4,3,3
00000001B52300C0,31,,4,3,4,6
00000001B5238500,9,,4,3,4,5
00000001B523D220,33,,4,3,4,1
00000001B524D200,31,,2,4,3,6
00000001B52511C0,9,,2,4,3,5
00000001B5252BC0,8,,4,3,4,0
00000001B5257F40,13,,4,3,4,2
00000001B52598E0,33,,2,4,3,1
00000001B525D700,14,,4,3,4,4
00000001B526A760,28,,4,3,4,3
00000001B527B9A0,14,,2,4,3,4
00000001B527A9C0,13,,2,4,3,2
00000001B5286320,16,,4,3,4,6
00000001B52861A0,8,,2,4,3,0
00000001B5293FE0,28,,2,4,3,3
00000001B529E800,27,,4,3,4,1
00000001B52AA460,16,,2,4,3,6
00000001B52AA220,30,,4,3,4,5
00000001B52B22C0,20,,4,3,4,2
00000001B52B6DA0,6,,4,3,4,4
00000001B52BC980,32,,4,3,4,0
00000001B52BDA60,27,,2,4,3,1
00000001B52C9940,30,,2,4,3,5
00000001B52D9BE0,17,,4,3,4,3
00000001B52DAFA0,20,,2,4,3,2
00000001B52DFE20,32,,2,4,3,0
00000001B52E92E0,6,,2,4,3,4
00000001B52F2340,24,,4,3,4,6
00000001B52FBA00,22,,4,3,4,5
00000001B52FEDE0,17,,2,4,3,3
00000001B53017E0,18,,4,3,4,1
00000001B53087C0,25,,4,3,4,0
00000001B53107A0,24,,2,4,3,6
00000001B5318980,26,,4,3,4,2
00000001B5322E20,22,,2,4,3,5
00000001B5325E20,36,,4,3,4,4
00000001B53345E0,25,,2,4,3,0
00000001B5335980,18,,2,4,3,1
00000001B5339F60,35,,4,3,4,3
00000001B533D340,26,,2,4,3,2
00000001B53473A0,10,,4,3,4,6
00000001B534D500,36,,2,4,3,4
00000001B5357020,15,,4,3,4,5
00000001B5360500,35,,2,4,3,3
00000001B5364B40,7,,4,3,4,1
00000001B536FE60,11,,4,3,4,0
00000001B5377340,34,,4,3,4,2
00000001B537B240,10,,2,4,3,6
00000001B5381000,15,,2,4,3,5
00000001B5382800,23,,4,3,4,4
00000001B5393D20,7,,2,4,3,1
00000001B5398EC0,11,,2,4,3,0
00000001B53A1040,21,,4,3,4,3
00000001B53A9820,34,,2,4,3,2
00000001B53AF2C0,31,,4,3,4,6
00000001B53B4380,9,,4,3,4,5
00000001B53B9120,23,,2,4,3,4
00000001B53BA680,12,,4,3,4,1
00000001B53C3300,21,,2,4,3,3
00000001B53D1EC0,19,,4,3,4,0
00000001B53D5740,31,,2,4,3,6
00000001B53E2920,12,,2,4,3,1
00000001B53EA480,13,,4,3,4,2
00000001B53ED420,9,,2,4,3,5
