clock,pid,pname,event_name,pstate_prev,pstate_next,cpu
00000001BC517720,34,,2,4,3,2
00000001BC518C40,32,,4,3,4,6
00000001BC531540,17,,4,3,4,5
00000001BC534120,25,,4,3,4,0
00000001BC536CC0,7,,4,3,4,4
00000001BC549A40,13,,4,3,4,2
00000001BC716720,13,,2,4,3,2
00000001BC728E60,20,,4,3,4,2
00000001BC7349C0,7,,2,4,3,4
00000001BC743720,22,,4,3,4,4
00000001BD4FADA0,25,,2,4,3,0
00000001BD50AF80,19,,4,3,4,0
00000001BD51C9E0,36,,2,4,3,3
00000001BD51D080,17,,2,4,3,5
00000001BD52C320,14,,4,3,4,3
00000001BD52EF00,30,,4,3,4,5
00000001BD77C820,33,,2,4,3,1
00000001BD789D20,5,,4,3,4,1
00000001BDF936A0,32,,2,4,3,6
00000001BDFA1420,16,,4,3,4,6
00000001BE5B8E20,22,,2,4,3,4
00000001BE5B9080,20,,2,4,3,2
00000001BE5C7E00,28,,4,3,4,4
00000001BE5CAF40,27,,4,3,4,2
00000001BF3818E0,19,,2,4,3,0
00000001BF394EC0,31,,4,3,4,0
00000001BF3A0940,14,,2,4,3,3
00000001BF3A2F40,30,,2,4,3,5
00000001BF3B0A60,29,,4,3,4,3
00000001BF3B36C0,10,,4,3,4,5
00000001BF600680,5,,2,4,3,1
00000001BF60D840,18,,4,3,4,1
00000001BFE16020,16,,2,4,3,6
00000001BFE23D60,9,,4,3,4,6
00000001C041EB00,27,,2,4,3,2
00000001C042D1E0,34,,4,3,4,2
00000001C043D7C0,28,,2,4,3,4
00000001C044B980,35,,4,3,4,4
00000001C1203960,31,,2,4,3,0
00000001C1210400,6,,4,3,4,0
00000001C1224E80,10,,2,4,3,5
00000001C12267A0,29,,2,4,3,3
00000001C1234560,23,,4,3,4,5
00000001C1236FE0,8,,4,3,4,3
00000001C14857A0,18,,2,4,3,1
00000001C14923E0,11,,4,3,4,1
00000001C1C9BEA0,9,,2,4,3,6
00000001C1CA9980,24,,4,3,4,6
00000001C22A2A80,34,,2,4,3,2
00000001C22B17A0,13,,4,3,4,2
00000001C22C0400,35,,2,4,3,4
00000001C22CDD60,15,,4,3,4,4
00000001C3086E80,6,,2,4,3,0
00000001C3093720,12,,4,3,4,0
00000001C30A75A0,23,,2,4,3,5
00000001C30A86E0,8,,2,4,3,3
00000001C30B6160,17,,4,3,4,5
00000001C30B9040,21,,4,3,4,3
00000001C33092A0,11,,2,4,3,1
00000001C33168E0,26,,4,3,4,1
00000001C3B1E020,24,,2,4,3,6
00000001C3B2B460,32,,4,3,4,6
00000001C4125E40,13,,2,4,3,2
00000001C4133C80,20,,4,3,4,2
00000001C4144DC0,15,,2,4,3,4
00000001C41522A0,7,,4,3,4,4
00000001C4F0C4E0,12,,2,4,3,0
00000001C4F191C0,25,,4,3,4,0
00000001C4F30A00,17,,2,4,3,5
00000001C4F31540,21,,2,4,3,3
00000001C4F3F1E0,30,,4,3,4,5
00000001C4F42B00,36,,4,3,4,3
00000001C518E2C0,26,,2,4,3,1
00000001C519AD80,33,,4,3,4,1
00000001C599F0C0,32,,2,4,3,6
00000001C59AB740,16,,4,3,4,6
00000001C5FAA9E0,20,,2,4,3,2
00000001C5FB82E0,27,,4,3,4,2
00000001C5FC7C20,7,,2,4,3,4
00000001C5FD5000,22,,4,3,4,4
00000001C6D8F3C0,25,,2,4,3,0
00000001C6D9C9C0,19,,4,3,4,0
00000001C6DB0CC0,36,,2,4,3,3
00000001C6DB12E0,30,,2,4,3,5
00000001C6DBE3C0,10,,4,3,4,5
00000001C6DC1B20,14,,4,3,4,3
00000001C70112C0,33,,2,4,3,1
00000001C701E200,5,,4,3,4,1
00000001C7827120,16,,2,4,3,6
00000001C78347A0,9,,4,3,4,6
00000001C7E2E600,27,,2,4,3,2
00000001C7E3C080,34,,4,3,4,2
00000001C7E4D400,22,,2,4,3,4
00000001C7E5B020,28,,4,3,4,4
00000001C8C130A0,19,,2,4,3,0
00000001C8C1F3E0,31,,4,3,4,0
00000001C8C35B00,14,,2,4,3,3
00000001C8C35A20,10,,2,4,3,5
00000001C8C43B00,23,,4,3,4,5
00000001C8C463E0,29,,4,3,4,3
00000001C8E95D20,5,,2,4,3,1
00000001C8EA2840,18,,4,3,4,1
00000001C96ABE40,9,,2,4,3,6
00000001C96B8880,24,,4,3,4,6
00000001C9CB2E40,34,,2,4,3,2
00000001C9CC05A0,13,,4,3,4,2
00000001C9CD1BE0,28,,2,4,3,4
00000001C9CDF440,35,,4,3,4,4
00000001CAA985E0,31,,2,4,3,0
00000001CAAA44C0,6,,4,3,4,0
00000001CAABA7E0,29,,2,4,3,3
00000001CAABAC40,23,,2,4,3,5
00000001CAAC7540,8,,4,3,4,3
00000001CAACA0C0,17,,4,3,4,5
00000001CAD197E0,18,,2,4,3,1
00000001CAD25B60,11,,4,3,4,1
00000001CB52ED20,24,,2,4,3,6
00000001CB53B4A0,32,,4,3,4,6
00000001CBB37900,13,,2,4,3,2
00000001CBB45220,20,,4,3,4,2
00000001CBB56420,35,,2,4,3,4
00000001CBB62C80,15,,4,3,4,4
00000001CC91C4C0,6,,2,4,3,0
00000001CC928600,12,,4,3,4,0
00000001CC93E860,8,,2,4,3,3
00000001CC93E880,17,,2,4,3,5
00000001CC94CC60,30,,4,3,4,5
00000001CC94F580,21,,4,3,4,3
00000001CCB9E860,11,,2,4,3,1
00000001CCBAA980,26,,4,3,4,1
00000001CD3B32C0,32,,2,4,3,6
00000001CD3BF580,16,,4,3,4,6
00000001CD9BCEE0,20,,2,4,3,2
00000001CD9CA680,27,,4,3,4,2
00000001CD9DAC20,15,,2,4,3,4
00000001CD9E6F40,7,,4,3,4,4
00000001CE7A0D20,12,,2,4,3,0
00000001CE7AD380,25,,4,3,4,0
00000001CE7C25C0,21,,2,4,3,3
00000001CE7C2CE0,30,,2,4,3,5
00000001CE7D0620,36,,4,3,4,3
00000001CE7D3220,10,,4,3,4,5
00000001CEA38C40,26,,2,4,3,1
00000001CEA454A0,33,,4,3,4,1
00000001CF52A600,16,,2,4,3,6
00000001CF537540,9,,4,3,4,6
00000001CF841E00,27,,2,4,3,2
00000001CF84FFE0,34,,4,3,4,2
00000001CF85E3E0,7,,2,4,3,4
00000001CF86B760,22,,4,3,4,4
00000001D0623B00,25,,2,4,3,0
00000001D0630A60,19,,4,3,4,0
00000001D0645080,10,,2,4,3,5
00000001D064A4E0,36,,2,4,3,3
00000001D06558E0,23,,4,3,4,5
00000001D065B540,14,,4,3,4,3
00000001D08A6120,33,,2,4,3,1
00000001D08B2540,5,,4,3,4,1
00000001D1162440,9,,2,4,3,6
00000001D116FF20,24,,4,3,4,6
00000001D18A0060,22,,2,4,3,4
00000001D189FF40,34,,2,4,3,2
00000001D18AF2E0,13,,4,3,4,2
00000001D18B1F60,28,,4,3,4,4
00000001D24AC640,19,,2,4,3,0
00000001D24BC9A0,31,,4,3,4,0
00000001D24CEA80,23,,2,4,3,5
00000001D24CEEA0,14,,2,4,3,3
00000001D24DC8A0,17,,4,3,4,5
00000001D24DF540,29,,4,3,4,3
00000001D272B680,5,,2,4,3,1
00000001D2737CC0,18,,4,3,4,1
00000001D2F41AE0,24,,2,4,3,6
00000001D2F4EA40,32,,4,3,4,6
00000001D35499E0,13,,2,4,3,2
00000001D35574A0,20,,4,3,4,2
00000001D3568680,28,,2,4,3,4
00000001D3575620,35,,4,3,4,4
00000001D432E420,31,,2,4,3,0
00000001D433A5A0,6,,4,3,4,0
00000001D4350220,17,,2,4,3,5
00000001D43506A0,29,,2,4,3,3
00000001D435E620,30,,4,3,4,5
00000001D43610A0,8,,4,3,4,3
00000001D45AF700,18,,2,4,3,1
00000001D45BB3A0,11,,4,3,4,1
00000001D4DC5B40,32,,2,4,3,6
00000001D4DD2580,16,,4,3,4,6
00000001D53CE0E0,20,,2,4,3,2
00000001D53DBE20,27,,4,3,4,2
00000001D53EC800,35,,2,4,3,4
00000001D53F92C0,15,,4,3,4,4
00000001D61B3C40,6,,2,4,3,0
00000001D61BF920,12,,4,3,4,0
00000001D61D5060,8,,2,4,3,3
00000001D61D6740,30,,2,4,3,5
00000001D61E2DE0,21,,4,3,4,3
00000001D61E5B40,10,,4,3,4,5
00000001D64348A0,11,,2,4,3,1
00000001D6440800,26,,4,3,4,1
00000001D6C4B760,16,,2,4,3,6
00000001D6C57900,9,,4,3,4,6
00000001D72529E0,27,,2,4,3,2
00000001D7260440,34,,4,3,4,2
00000001D72709A0,15,,2,4,3,4
00000001D727CFC0,7,,4,3,4,4
00000001D8038A20,12,,2,4,3,0
00000001D8044D40,25,,4,3,4,0
00000001D8057E60,21,,2,4,3,3
00000001D805C360,10,,2,4,3,5
00000001D80665A0,36,,4,3,4,3
00000001D8069EE0,23,,4,3,4,5
00000001D82B98A0,26,,2,4,3,1
00000001D82C5DE0,33,,4,3,4,1
00000001D8ACEE40,9,,2,4,3,6
00000001D8ADB9C0,24,,4,3,4,6
00000001D90D7A60,34,,2,4,3,2
00000001D90E5200,13,,4,3,4,2
00000001D90F5740,7,,2,4,3,4
00000001D91026A0,22,,4,3,4,4
00000001D9EBC440,25,,2,4,3,0
00000001D9EC8C00,19,,4,3,4,0
00000001D9EDDA80,23,,2,4,3,5
00000001D9EE0060,36,,2,4,3,3
00000001D9EEB880,17,,4,3,4,5
00000001D9EF0C60,14,,4,3,4,3
00000001DA13E0C0,33,,2,4,3,1
00000001DA14A760,5,,4,3,4,1
00000001DA9517E0,24,,2,4,3,6
00000001DA95E1A0,32,,4,3,4,6
00000001DAF5B260,13,,2,4,3,2
00000001DAF68860,20,,4,3,4,2
00000001DAF7A0C0,22,,2,4,3,4
00000001DAF870E0,28,,4,3,4,4
00000001DBD40480,19,,2,4,3,0
00000001DBD4CAE0,31,,4,3,4,0
00000001DBD61A40,14,,2,4,3,3
00000001DBD63AA0,17,,2,4,3,5
00000001DBD701C0,29,,4,3,4,3
00000001DBD72F00,30,,4,3,4,5
00000001DBFC2360,5,,2,4,3,1
00000001DBFCE960,18,,4,3,4,1
00000001DC7D7840,32,,2,4,3,6
00000001DC7E3A40,16,,4,3,4,6
00000001DCDDFC80,20,,2,4,3,2
00000001DCDED3A0,27,,4,3,4,2
00000001DCDFEB00,28,,2,4,3,4
00000001DCE0BD20,35,,4,3,4,4
00000001DDBC4560,31,,2,4,3,0
00000001DDBD09E0,6,,4,3,4,0
00000001DDBE4A80,29,,2,4,3,3
00000001DDBE4D40,30,,2,4,3,5
00000001DDBF24C0,8,,4,3,4,3
00000001DDBF4BE0,10,,4,3,4,5
00000001DDE46860,18,,2,4,3,1
00000001DDE52740,11,,4,3,4,1
00000001DE65C300,16,,2,4,3,6
00000001DE6684A0,9,,4,3,4,6
00000001DEC64980,27,,2,4,3,2
00000001DEC721E0,34,,4,3,4,2
00000001DEC831A0,35,,2,4,3,4
00000001DEC8F700,15,,4,3,4,4
00000001DFA49320,6,,2,4,3,0
00000001DFA55600,12,,4,3,4,0
00000001DFA6AA80,8,,2,4,3,3
00000001DFA6ACC0,10,,2,4,3,5
00000001DFA783C0,21,,4,3,4,3
00000001DFA7AFE0,23,,4,3,4,5
00000001DFCCA1C0,11,,2,4,3,1
00000001DFCD6100,26,,4,3,4,1
00000001E04E05A0,9,,2,4,3,6
00000001E04ECA60,24,,4,3,4,6
00000001E0AE8EA0,34,,2,4,3,2
00000001E0AF6580,13,,4,3,4,2
00000001E0B07400,15,,2,4,3,4
00000001E0B13640,7,,4,3,4,4
00000001E18CD5E0,12,,2,4,3,0
00000001E18D9300,25,,4,3,4,0
00000001E18EE2A0,21,,2,4,3,3
00000001E18EF7E0,23,,2,4,3,5
00000001E18FD040,36,,4,3,4,3
00000001E18FF580,17,,4,3,4,5
00000001E1B4FBE0,26,,2,4,3,1
00000001E1B5BD60,33,,4,3,4,1
00000001E23661A0,24,,2,4,3,6
00000001E23728C0,32,,4,3,4,6
00000001E296D5C0,13,,2,4,3,2
00000001E297B3A0,20,,4,3,4,2
00000001E298A7C0,7,,2,4,3,4
00000001E2997080,22,,4,3,4,4
00000001E3751260,25,,2,4,3,0
00000001E375CDC0,19,,4,3,4,0
00000001E376F300,17,,2,4,3,5
00000001E3772100,36,,2,4,3,3
00000001E377D620,30,,4,3,4,5
00000001E3781280,14,,4,3,4,3
00000001E39D2BA0,33,,2,4,3,1
00000001E39DE880,5,,4,3,4,1
00000001E41F11A0,32,,2,4,3,6
00000001E41FD800,16,,4,3,4,6
00000001E47F3300,20,,2,4,3,2
00000001E47FF9E0,27,,4,3,4,2
00000001E480FE60,22,,2,4,3,4
00000001E481D060,28,,4,3,4,4
00000001E55D6640,19,,2,4,3,0
00000001E55E29E0,31,,4,3,4,0
00000001E55F6840,14,,2,4,3,3
00000001E55F7B40,30,,2,4,3,5
00000001E5605080,29,,4,3,4,3
00000001E5607BE0,10,,4,3,4,5
00000001E5857740,5,,2,4,3,1
00000001E5863B80,18,,4,3,4,1
00000001E606FF60,16,,2,4,3,6
00000001E607C640,9,,4,3,4,6
00000001E6677F40,27,,2,4,3,2
00000001E6684BC0,34,,4,3,4,2
00000001E66952A0,28,,2,4,3,4
00000001E66A2880,35,,4,3,4,4
00000001E745B300,31,,2,4,3,0
00000001E7467B40,6,,4,3,4,0
00000001E747CFA0,29,,2,4,3,3
00000001E747DF60,10,,2,4,3,5
00000001E748AB80,8,,4,3,4,3
00000001E748D3C0,23,,4,3,4,5
00000001E76DC520,18,,2,4,3,1
00000001E76E81A0,11,,4,3,4,1
00000001E7EF4040,9,,2,4,3,6
00000001E7F010E0,24,,4,3,4,6
00000001E84FB440,34,,2,4,3,2
00000001E8507780,13,,4,3,4,2
00000001E8516460,35,,2,4,3,4
00000001E8522A20,15,,4,3,4,4
00000001E92DF8C0,6,,2,4,3,0
00000001E92EC040,12,,4,3,4,0
00000001E9301B80,23,,2,4,3,5
00000001E9301CA0,8,,2,4,3,3
00000001E930FFC0,17,,4,3,4,5
00000001E93126E0,21,,4,3,4,3
00000001E9560CC0,11,,2,4,3,1
00000001E956CB40,26,,4,3,4,1
00000001E9D78240,24,,2,4,3,6
00000001E9D848A0,32,,4,3,4,6
00000001EA37F2E0,13,,2,4,3,2
00000001EA38BC20,20,,4,3,4,2
00000001EA39A3E0,15,,2,4,3,4
00000001EA3A6660,7,,4,3,4,4
00000001EB164EA0,12,,2,4,3,0
