clock,pid,pname,event_name,pstate_prev,pstate_next,cpu
000000005D669D80,35,bufwrite,2,4,3,1
000000005D68F760,23,bufwrite,4,3,4,4
000000005D69ED60,27,bufwrite,4,3,4,0
000000005D6A93A0,30,bufwrite,4,3,4,3
000000005D6B49E0,13,bufwrite,4,3,4,2
000000005D6B9400,23,bufwrite,2,4,3,4
000000005D6C0AE0,27,bufwrite,2,4,3,0
000000005D6C60A0,34,bufwrite,4,3,4,6
000000005D6C9B20,30,bufwrite,2,4,3,3
000000005D6D73A0,13,bufwrite,2,4,3,2
000000005D6E9CE0,34,bufwrite,2,4,3,6
000000005D7029E0,26,bufwrite,4,3,4,7
000000005D7177A0,4,bufwrite,4,3,4,3
000000005D724140,26,bufwrite,2,4,3,7
000000005D732100,8,bufwrite,4,3,4,4
000000005D735AC0,4,bufwrite,2,4,3,3
000000005D73FF60,9,bufwrite,4,3,4,5
000000005D74CE20,8,bufwrite,2,4,3,4
000000005D75CE00,9,bufwrite,2,4,3,5
000000005D760060,11,bufwrite,4,3,4,0
000000005D778DC0,25,bufwrite,4,3,4,6
000000005D77F660,11,bufwrite,2,4,3,0
000000005D78C1C0,20,bufwrite,4,3,4,1
000000005D79AFE0,25,bufwrite,2,4,3,6
000000005D7A9440,20,bufwrite,2,4,3,1
000000005D7BF620,16,bufwrite,4,3,4,5
000000005D7CD3A0,5,bufwrite,4,3,4,0
000000005D7DC6E0,16,bufwrite,2,4,3,5
000000005D7E98C0,6,bufwrite,4,3,4,6
000000005D7ED7A0,5,bufwrite,2,4,3,0
000000005D7F5AA0,29,bufwrite,4,3,4,2
000000005D808800,6,bufwrite,2,4,3,6
000000005D818320,29,bufwrite,2,4,3,2
000000005D81B1C0,33,bufwrite,4,3,4,7
000000005D8281A0,14,bufwrite,4,3,4,3
000000005D834580,12,bufwrite,4,3,4,1
000000005D8373C0,33,bufwrite,2,4,3,7
000000005D83FB20,31,bufwrite,4,3,4,4
000000005D845400,14,bufwrite,2,4,3,3
000000005D851600,12,bufwrite,2,4,3,1
000000005D864EE0,31,bufwrite,2,4,3,4
000000005D87E520,10,bufwrite,4,3,4,2
000000005D88EFC0,24,bufwrite,4,3,4,5
000000005D89ADC0,17,bufwrite,4,3,4,6
000000005D89EB80,10,bufwrite,2,4,3,2
000000005D8A92E0,24,bufwrite,2,4,3,5
000000005D8AB600,7,bufwrite,4,3,4,1
000000005D8B9000,17,bufwrite,2,4,3,6
000000005D8CA100,7,bufwrite,2,4,3,1
000000005D901660,19,bufwrite,4,3,4,0
000000005D90F340,15,bufwrite,4,3,4,4
000000005D91C420,19,bufwrite,2,4,3,0
000000005D91F0A0,18,bufwrite,4,3,4,7
000000005D928500,22,bufwrite,4,3,4,3
000000005D92F3C0,15,bufwrite,2,4,3,4
000000005D9384E0,18,bufwrite,2,4,3,7
000000005D93A9A0,21,bufwrite,4,3,4,2
000000005D946D40,22,bufwrite,2,4,3,3
000000005D95A500,21,bufwrite,2,4,3,2
000000005D97EE60,23,bufwrite,4,3,4,4
000000005D988D60,27,bufwrite,4,3,4,0
000000005D994BA0,28,bufwrite,4,3,4,1
000000005D9A1A80,23,bufwrite,2,4,3,4
000000005D9A44E0,34,bufwrite,4,3,4,6
000000005D9A8300,27,bufwrite,2,4,3,0
000000005D9B0960,28,bufwrite,2,4,3,1
000000005D9B3D20,26,bufwrite,4,3,4,7
000000005D9BD140,30,bufwrite,4,3,4,3
000000005D9C6660,34,bufwrite,2,4,3,6
000000005D9D1720,26,bufwrite,2,4,3,7
000000005D9E0140,30,bufwrite,2,4,3,3
000000005DA113A0,32,bufwrite,4,3,4,5
000000005DA1ECE0,8,bufwrite,4,3,4,4
000000005DA2D2A0,32,bufwrite,2,4,3,5
000000005DA372E0,33,bufwrite,4,3,4,7
000000005DA3B2A0,8,bufwrite,2,4,3,4
000000005DA46D60,13,bufwrite,4,3,4,2
000000005DA56620,33,bufwrite,2,4,3,7
000000005DA60160,4,bufwrite,4,3,4,3
000000005DA64E20,13,bufwrite,2,4,3,2
000000005DA7E1C0,4,bufwrite,2,4,3,3
000000005DA85B20,9,bufwrite,4,3,4,5
000000005DA9E840,25,bufwrite,4,3,4,6
000000005DAA5E60,9,bufwrite,2,4,3,5
000000005DAA8C00,11,bufwrite,4,3,4,0
000000005DAB6600,31,bufwrite,4,3,4,4
000000005DABA360,25,bufwrite,2,4,3,6
000000005DAC75C0,11,bufwrite,2,4,3,0
000000005DAD0FE0,14,bufwrite,4,3,4,3
000000005DAD81E0,31,bufwrite,2,4,3,4
000000005DADE9A0,29,bufwrite,4,3,4,2
000000005DAECF60,14,bufwrite,2,4,3,3
000000005DAFBDE0,29,bufwrite,2,4,3,2
000000005DB1AD80,15,bufwrite,4,3,4,4
000000005DB26A00,35,bufwrite,4,3,4,1
000000005DB30320,16,bufwrite,4,3,4,5
000000005DB3F2A0,15,bufwrite,2,4,3,4
000000005DB427E0,35,bufwrite,2,4,3,1
000000005DB50FE0,5,bufwrite,4,3,4,0
000000005DB55660,16,bufwrite,2,4,3,5
000000005DB67920,22,bufwrite,4,3,4,3
000000005DB6F600,5,bufwrite,2,4,3,0
000000005DB767C0,6,bufwrite,4,3,4,6
000000005DB83C40,18,bufwrite,4,3,4,7
000000005DB87D20,22,bufwrite,2,4,3,3
000000005DB935E0,6,bufwrite,2,4,3,6
000000005DBA8D60,18,bufwrite,2,4,3,7
000000005DBD8EE0,30,bufwrite,4,3,4,3
000000005DBF08A0,30,bufwrite,2,4,3,3
000000005DBF3BC0,24,bufwrite,4,3,4,5
000000005DC00F40,26,bufwrite,4,3,4,7
000000005DC0D640,20,bufwrite,4,3,4,1
000000005DC11A80,24,bufwrite,2,4,3,5
000000005DC17A00,26,bufwrite,2,4,3,7
000000005DC1A520,10,bufwrite,4,3,4,2
000000005DC25720,19,bufwrite,4,3,4,0
