clock,pid,pname,event_name,pstate_prev,pstate_next,cpu
000000004A0E3F80,6,,4,3,4,6
000000004A0E7C20,35,,2,4,3,2
000000004A1136E0,7,,4,3,4,3
000000004A11B3E0,6,,2,4,3,6
000000004A131140,10,,4,3,4,4
000000004A132C80,7,,2,4,3,3
000000004A14FAA0,15,,4,3,4,1
000000004A1576E0,10,,2,4,3,4
000000004A16F800,15,,2,4,3,1
000000004A1752A0,14,,4,3,4,0
000000004A18EFE0,14,,2,4,3,0
000000004A1902A0,8,,4,3,4,3
000000004A1AACC0,8,,2,4,3,3
000000004A1AC080,7,,4,3,4,6
000000004A1C40E0,16,,4,3,4,0
000000004A1CE2E0,7,,2,4,3,6
000000004A1DCD40,24,,4,3,4,5
000000004A1DF640,16,,2,4,3,0
000000004A1F7FA0,9,,4,3,4,6
000000004A1FFB20,24,,2,4,3,5
000000004A214A80,9,,2,4,3,6
000000004A215FA0,11,,4,3,4,3
000000004A22F820,25,,4,3,4,5
000000004A2324A0,11,,2,4,3,3
000000004A248660,17,,4,3,4,0
000000004A24A2A0,25,,2,4,3,5
000000004A2605C0,17,,2,4,3,0
000000004A2627E0,12,,4,3,4,4
000000004A275020,5,,4,3,4,2
000000004A27EE00,12,,2,4,3,4
000000004A28F660,5,,2,4,3,2
000000004A291620,10,,4,3,4,6
000000004A2AB1E0,6,,4,3,4,7
000000004A2AD4A0,10,,2,4,3,6
000000004A2C7360,13,,4,3,4,3
000000004A2CBF60,6,,2,4,3,7
000000004A2E29E0,18,,4,3,4,0
000000004A2E83A0,13,,2,4,3,3
000000004A2FD5A0,14,,4,3,4,4
000000004A2FF160,18,,2,4,3,0
000000004A3174A0,11,,4,3,4,6
000000004A3197C0,14,,2,4,3,4
000000004A331260,7,,4,3,4,7
000000004A3330E0,11,,2,4,3,6
000000004A3450C0,7,,2,4,3,7
000000004A34A820,19,,4,3,4,0
000000004A3602C0,19,,2,4,3,0
000000004A362C20,12,,4,3,4,6
000000004A37CD40,26,,4,3,4,5
000000004A37E840,12,,2,4,3,6
000000004A395080,26,,2,4,3,5
000000004A3964A0,20,,4,3,4,0
000000004A3AE7C0,20,,2,4,3,0
000000004A3B0C20,8,,4,3,4,7
000000004A3C9520,27,,4,3,4,5
000000004A3CCBA0,8,,2,4,3,7
000000004A3E1140,27,,2,4,3,5
000000004A3E20E0,6,,4,3,4,2
000000004A3F3AE0,6,,2,4,3,2
000000004A3FE3C0,16,,4,3,4,4
000000004A415420,21,,4,3,4,0
000000004A419340,16,,2,4,3,4
000000004A42C880,21,,2,4,3,0
000000004A4336C0,7,,4,3,4,2
000000004A4432A0,7,,2,4,3,2
000000004A44C120,9,,4,3,4,7
000000004A463340,22,,4,3,4,0
000000004A465720,9,,2,4,3,7
000000004A47BFE0,22,,2,4,3,0
000000004A47E3E0,28,,4,3,4,5
000000004A496EA0,28,,2,4,3,5
000000004A49CCE0,14,,4,3,4,3
000000004A4AFC40,14,,2,4,3,3
000000004A4B5840,17,,4,3,4,4
000000004A4CD2C0,10,,4,3,4,7
000000004A4CEE40,17,,2,4,3,4
000000004A4E02C0,10,,2,4,3,7
000000004A4EBDA0,16,,4,3,4,3
000000004A4FC980,16,,2,4,3,3
000000004A504380,18,,4,3,4,4
000000004A51B680,17,,4,3,4,3
000000004A51D320,18,,2,4,3,4
000000004A52CD20,17,,2,4,3,3
000000004A534340,23,,4,3,4,0
000000004A54BDC0,23,,2,4,3,0
