clock,pid,pname,event_name,pstate_prev,pstate_next,cpu
00000001BA82D160,4,bufwrite,3,1,3,1
00000001BA84A140,4,bufwrite,4,3,4,2
00000001BAB45E80,5,bufwrite,3,1,3,1
00000001BAB50E80,5,bufwrite,4,3,4,0
00000001BADE7700,6,bufwrite,3,1,3,1
00000001BAEE0960,5,bufwrite,2,4,3,0
00000001BAEEC740,6,bufwrite,4,3,4,0
00000001BB08A360,7,bufwrite,3,1,3,1
00000001BB13ADE0,3,bufwrite,2,4,3,1
00000001BB14C6E0,5,bufwrite,4,3,4,1
00000001BB3FDF20,4,bufwrite,2,4,3,2
00000001BB40A2C0,7,bufwrite,4,3,4,2
00000001BCD6A6C0,6,bufwrite,2,4,3,0
00000001BCD7E5A0,3,bufwrite,4,3,4,0
00000001BCF81E60,8,bufwrite,3,1,3,0
00000001BCF8E600,3,bufwrite,7,4,2,0
00000001BCF9C700,4,bufwrite,4,3,4,0
00000001BCFBD7A0,5,bufwrite,2,4,3,1
00000001BCFD0160,6,bufwrite,4,3,4,1
00000001BD2832E0,7,bufwrite,2,4,3,2
00000001BD294E20,8,bufwrite,4,3,4,2
00000001BEBF2880,4,bufwrite,2,4,3,0
00000001BEC020A0,5,bufwrite,4,3,4,0
00000001BEE41F00,6,bufwrite,2,4,3,1
00000001BEE52220,7,bufwrite,4,3,4,1
00000001BF107C20,8,bufwrite,2,4,3,2
00000001BF11C440,4,bufwrite,4,3,4,2
00000001C0A74BA0,5,bufwrite,2,4,3,0
00000001C0A83FC0,6,bufwrite,4,3,4,0
00000001C0CC8280,7,bufwrite,2,4,3,1
00000001C0CD6760,8,bufwrite,4,3,4,1
00000001C0F8DA80,4,bufwrite,2,4,3,2
00000001C0F9ADE0,5,bufwrite,4,3,4,2
00000001C28F9620,6,bufwrite,2,4,3,0
00000001C29082E0,7,bufwrite,4,3,4,0
00000001C2B4CEA0,8,bufwrite,2,4,3,1
00000001C2B5F700,4,bufwrite,4,3,4,1
00000001C2E11640,5,bufwrite,2,4,3,2
00000001C2E1CB60,6,bufwrite,4,3,4,2
00000001C477D300,7,bufwrite,2,4,3,0
