clock,pid,pname,event_name,pstate_prev,pstate_next,cpu
0000000044CDCF20,3,bufwrite,2,4,3,4
0000000044E15D20,3,bufwrite,4,3,4,5
0000000045723760,4,bufwrite,3,1,3,5
00000000457B91C0,4,bufwrite,2,4,3,0
00000000458EEC00,4,bufwrite,4,3,4,3
0000000045914E40,4,bufwrite,2,4,3,3
00000000459C9E20,4,bufwrite,4,3,4,1
00000000459E1980,4,bufwrite,2,4,3,1
0000000045A69100,4,bufwrite,4,3,4,6
0000000045A85840,4,bufwrite,2,4,3,6
0000000045B550E0,4,bufwrite,4,3,4,4
0000000045B81300,4,bufwrite,2,4,3,4
0000000045C06740,4,bufwrite,4,3,4,2
0000000045C1E020,4,bufwrite,2,4,3,2
0000000045DB0560,4,bufwrite,4,3,4,2
0000000045DD21E0,4,bufwrite,2,4,3,2
0000000045E62AA0,4,bufwrite,4,3,4,0
0000000045E86C20,4,bufwrite,2,4,3,0
0000000045F04BC0,4,bufwrite,4,3,4,2
0000000045F3AC60,4,bufwrite,2,4,3,2
0000000045F436E0,5,bufwrite,3,1,3,5
0000000045FB85A0,5,bufwrite,2,4,3,0
0000000045FF8FE0,4,bufwrite,4,3,4,7
000000004600C100,4,bufwrite,2,4,3,7
000000004604DB40,5,bufwrite,4,3,4,1
0000000046071920,5,bufwrite,2,4,3,1
00000000460B31E0,4,bufwrite,4,3,4,0
00000000460C12C0,4,bufwrite,2,4,3,0
0000000046145A40,4,bufwrite,4,3,4,6
0000000046155D40,4,bufwrite,2,4,3,6
0000000046194540,5,bufwrite,4,3,4,7
00000000461C3E00,5,bufwrite,2,4,3,7
00000000461CDF40,4,bufwrite,4,3,4,2
00000000461F6E20,4,bufwrite,2,4,3,2
0000000046260F40,5,bufwrite,4,3,4,3
00000000462829E0,4,bufwrite,4,3,4,6
000000004628E440,5,bufwrite,2,4,3,3
00000000462AD600,4,bufwrite,2,4,3,6
000000004632F900,5,bufwrite,4,3,4,7
00000000463512A0,5,bufwrite,2,4,3,7
00000000463651E0,4,bufwrite,4,3,4,0
0000000046388C80,4,bufwrite,2,4,3,0
00000000463FF160,5,bufwrite,4,3,4,2
0000000046428A20,5,bufwrite,2,4,3,2
00000000464329E0,4,bufwrite,4,3,4,4
0000000046455AC0,4,bufwrite,2,4,3,4
0000000046532D60,5,bufwrite,4,3,4,6
00000000465475C0,5,bufwrite,2,4,3,6
0000000046581820,4,bufwrite,4,3,4,1
000000004659BD40,4,bufwrite,2,4,3,1
00000000465C7640,5,bufwrite,4,3,4,0
00000000465E98C0,5,bufwrite,2,4,3,0
0000000046641B60,4,bufwrite,4,3,4,7
00000000466577E0,4,bufwrite,2,4,3,7
0000000046666360,5,bufwrite,4,3,4,0
000000004668B180,5,bufwrite,2,4,3,0
00000000466D01A0,4,bufwrite,4,3,4,3
00000000466E6600,4,bufwrite,2,4,3,3
00000000466EF480,6,bufwrite,3,1,3,5
0000000046726B60,5,bufwrite,4,3,4,6
000000004674D640,5,bufwrite,2,4,3,6
000000004675E080,4,bufwrite,4,3,4,7
0000000046780BA0,4,bufwrite,2,4,3,7
000000004678CF40,6,bufwrite,2,4,3,0
00000000467F9F60,4,bufwrite,4,3,4,7
000000004680C020,4,bufwrite,2,4,3,7
0000000046819260,5,bufwrite,4,3,4,4
0000000046829380,5,bufwrite,2,4,3,4
00000000468785A0,6,bufwrite,4,3,4,6
000000004688F800,6,bufwrite,2,4,3,6
0000000046896AA0,4,bufwrite,4,3,4,7
00000000468AD220,4,bufwrite,2,4,3,7
00000000468E7420,5,bufwrite,4,3,4,0
00000000468F9F40,5,bufwrite,2,4,3,0
000000004692B520,4,bufwrite,4,3,4,7
0000000046943E80,6,bufwrite,4,3,4,2
0000000046947A80,4,bufwrite,2,4,3,7
00000000469545A0,6,bufwrite,2,4,3,2
000000004699C220,5,bufwrite,4,3,4,6
00000000469B05A0,5,bufwrite,2,4,3,6
00000000469F84C0,6,bufwrite,4,3,4,4
0000000046A0CCA0,4,bufwrite,4,3,4,3
0000000046A15B60,6,bufwrite,2,4,3,4
0000000046A26120,4,bufwrite,2,4,3,3
0000000046A98BA0,6,bufwrite,4,3,4,7
0000000046AB0DA0,6,bufwrite,2,4,3,7
0000000046AC5580,5,bufwrite,4,3,4,4
0000000046AD5740,5,bufwrite,2,4,3,4
0000000046B2E800,6,bufwrite,4,3,4,7
0000000046B40A00,4,bufwrite,4,3,4,2
0000000046B459C0,6,bufwrite,2,4,3,7
0000000046B55E80,4,bufwrite,2,4,3,2
0000000046BAFC00,5,bufwrite,4,3,4,0
0000000046BBC7C0,5,bufwrite,2,4,3,0
0000000046BC3380,3,bufwrite,2,4,3,5
0000000046BCAC60,6,bufwrite,4,3,4,7
0000000046BE0880,6,bufwrite,2,4,3,7
0000000046C3A160,4,bufwrite,4,3,4,1
0000000046C59300,6,bufwrite,4,3,4,0
0000000046C63180,4,bufwrite,2,4,3,1
0000000046C710A0,6,bufwrite,2,4,3,0
0000000046C7CB80,5,bufwrite,4,3,4,2
0000000046C9A020,5,bufwrite,2,4,3,2
0000000046CA6B20,3,bufwrite,4,3,4,5
0000000046CF6F20,6,bufwrite,4,3,4,3
0000000046D0CC20,6,bufwrite,2,4,3,3
0000000046D4C6A0,5,bufwrite,4,3,4,7
0000000046D6AEE0,5,bufwrite,2,4,3,7
0000000046D77F00,6,bufwrite,4,3,4,3
0000000046D8BDA0,6,bufwrite,2,4,3,3
0000000046DF9AC0,4,bufwrite,4,3,4,6
0000000046E0BAC0,6,bufwrite,4,3,4,7
0000000046E0F4C0,4,bufwrite,2,4,3,6
0000000046E1B240,6,bufwrite,2,4,3,7
0000000046E57DE0,5,bufwrite,4,3,4,0
0000000046E73A00,5,bufwrite,2,4,3,0
0000000046EA6460,6,bufwrite,4,3,4,7
0000000046EB61A0,6,bufwrite,2,4,3,7
0000000046EF3EA0,5,bufwrite,4,3,4,6
0000000046F07880,5,bufwrite,2,4,3,6
0000000046F0B6A0,7,bufwrite,3,1,3,5
0000000046F1AB00,6,bufwrite,4,3,4,7
0000000046F39060,6,bufwrite,2,4,3,7
0000000046F6F9A0,7,bufwrite,2,4,3,0
0000000046F88B40,5,bufwrite,4,3,4,6
0000000046F99860,5,bufwrite,2,4,3,6
0000000046FB7060,6,bufwrite,4,3,4,2
0000000046FC5A60,6,bufwrite,2,4,3,2
0000000046FD41A0,4,bufwrite,4,3,4,3
0000000046FE5420,4,bufwrite,2,4,3,3
000000004700A0A0,5,bufwrite,4,3,4,6
0000000047018F60,5,bufwrite,2,4,3,6
000000004703B340,7,bufwrite,4,3,4,7
000000004704FAE0,6,bufwrite,4,3,4,0
0000000047055E60,7,bufwrite,2,4,3,7
00000000470616E0,6,bufwrite,2,4,3,0
00000000470B4F20,4,bufwrite,4,3,4,3
00000000470D7680,7,bufwrite,4,3,4,7
00000000470E41E0,4,bufwrite,2,4,3,3
00000000470F9940,5,bufwrite,4,3,4,6
0000000047100D40,7,bufwrite,2,4,3,7
000000004710FE60,5,bufwrite,2,4,3,6
0000000047116140,6,bufwrite,4,3,4,2
0000000047130BA0,6,bufwrite,2,4,3,2
000000004718AB20,7,bufwrite,4,3,4,1
00000000471A3F00,7,bufwrite,2,4,3,1
00000000471B1760,5,bufwrite,4,3,4,0
00000000471CA2E0,4,bufwrite,4,3,4,7
00000000471CF860,5,bufwrite,2,4,3,0
00000000471DAC20,4,bufwrite,2,4,3,7
00000000471E2A00,6,bufwrite,4,3,4,4
00000000471FC960,6,bufwrite,2,4,3,4
0000000047254BC0,7,bufwrite,4,3,4,2
000000004726B000,7,bufwrite,2,4,3,2
000000004728E0A0,4,bufwrite,4,3,4,3
00000000472ACB20,4,bufwrite,2,4,3,3
00000000472B3640,5,bufwrite,4,3,4,1
00000000472CCF80,5,bufwrite,2,4,3,1
00000000472D3180,6,bufwrite,4,3,4,7
00000000472E81C0,6,bufwrite,2,4,3,7
000000004732AB00,4,bufwrite,4,3,4,6
000000004733A520,4,bufwrite,2,4,3,6
000000004733FAA0,5,bufwrite,4,3,4,3
000000004735FB00,5,bufwrite,2,4,3,3
000000004737DFE0,7,bufwrite,4,3,4,4
0000000047393660,7,bufwrite,2,4,3,4
00000000473A9DA0,6,bufwrite,4,3,4,2
00000000473BB820,6,bufwrite,2,4,3,2
