clock,pid,pname,event_name,pstate_prev,pstate_next,cpu
00000000442D3F60,3,bufwrite,2,4,3,6
00000000443C4800,3,bufwrite,4,3,4,3
0000000044F5BBE0,4,bufwrite,3,1,3,3
00000000457A5280,5,bufwrite,3,1,3,3
0000000045951880,4,bufwrite,2,4,3,0
00000000459D5C60,4,bufwrite,4,3,4,7
0000000045E7B8A0,6,bufwrite,3,1,3,3
0000000045F0A5E0,3,bufwrite,2,4,3,3
0000000045F6C380,3,bufwrite,4,3,4,2
0000000046063060,5,bufwrite,2,4,3,5
00000000460C1A00,5,bufwrite,4,3,4,4
0000000046184A40,4,bufwrite,2,4,3,7
00000000461E73E0,4,bufwrite,4,3,4,3
0000000046573E80,7,bufwrite,3,1,3,2
0000000046A86900,8,bufwrite,3,1,3,2
0000000046F0BAA0,9,bufwrite,3,1,3,2
00000000472DFD20,10,bufwrite,3,1,3,2
000000004764D980,11,bufwrite,3,1,3,2
00000000477925E0,6,bufwrite,2,4,3,0
00000000479B1B20,8,bufwrite,2,4,3,1
00000000479CECA0,8,bufwrite,4,3,4,1
00000000479EA7C0,12,bufwrite,3,1,3,2
0000000047CEEF20,3,bufwrite,2,4,3,2
0000000047D0D3C0,3,bufwrite,4,3,4,2
0000000047D5AEE0,13,bufwrite,3,1,3,2
0000000047D77120,4,bufwrite,2,4,3,3
0000000047D94060,4,bufwrite,4,3,4,3
0000000047E21CE0,5,bufwrite,2,4,3,4
0000000047E3F460,5,bufwrite,4,3,4,4
0000000047ECECC0,9,bufwrite,2,4,3,5
0000000047EED660,9,bufwrite,4,3,4,5
0000000047F754E0,10,bufwrite,2,4,3,6
0000000047F962A0,10,bufwrite,4,3,4,6
0000000047FFC920,7,bufwrite,2,4,3,7
000000004801AB20,7,bufwrite,4,3,4,7
00000000480ABBC0,14,bufwrite,3,1,3,2
00000000483EE8A0,15,bufwrite,3,1,3,2
0000000048724160,16,bufwrite,3,1,3,2
0000000048A628C0,17,bufwrite,3,1,3,2
0000000048DA7C80,18,bufwrite,3,1,3,2
0000000049111820,19,bufwrite,3,1,3,2
000000004944BCA0,20,bufwrite,3,1,3,2
00000000496126E0,11,bufwrite,2,4,3,0
000000004962E520,6,bufwrite,4,3,4,0
0000000049796F60,21,bufwrite,3,1,3,2
0000000049836040,8,bufwrite,2,4,3,1
0000000049AEB860,22,bufwrite,3,1,3,2
0000000049B6ECE0,3,bufwrite,2,4,3,2
0000000049BFBD80,4,bufwrite,2,4,3,3
0000000049CA6740,5,bufwrite,2,4,3,4
0000000049D4E560,9,bufwrite,2,4,3,5
0000000049DF5AC0,10,bufwrite,2,4,3,6
0000000049E7C600,7,bufwrite,2,4,3,7
000000004B494BE0,6,bufwrite,2,4,3,0
000000004B6BD680,12,bufwrite,2,4,3,1
000000004B9F8CC0,13,bufwrite,2,4,3,2
000000004BA80A40,14,bufwrite,2,4,3,3
000000004BB2E9A0,15,bufwrite,2,4,3,4
000000004BB4B400,5,bufwrite,4,3,4,4
000000004BBD4DE0,16,bufwrite,2,4,3,5
000000004BBF22C0,9,bufwrite,4,3,4,5
000000004BC78100,17,bufwrite,2,4,3,6
000000004BC94D00,10,bufwrite,4,3,4,6
000000004BD01060,18,bufwrite,2,4,3,7
000000004BD1F240,7,bufwrite,4,3,4,7
000000004D31AAA0,19,bufwrite,2,4,3,0
000000004D333EE0,11,bufwrite,4,3,4,0
000000004D53C5C0,20,bufwrite,2,4,3,1
000000004D558740,8,bufwrite,4,3,4,1
000000004D87B820,21,bufwrite,2,4,3,2
000000004D897440,3,bufwrite,4,3,4,2
000000004D906600,22,bufwrite,2,4,3,3
000000004D923D80,4,bufwrite,4,3,4,3
000000004D9AF8A0,5,bufwrite,2,4,3,4
000000004D9CABC0,15,bufwrite,4,3,4,4
000000004DA58040,9,bufwrite,2,4,3,5
000000004DA74980,16,bufwrite,4,3,4,5
000000004DAFE140,10,bufwrite,2,4,3,6
000000004DB1AA00,17,bufwrite,4,3,4,6
000000004DB71040,23,bufwrite,3,1,3,2
000000004DB8B5E0,7,bufwrite,2,4,3,7
000000004DBAAE80,18,bufwrite,4,3,4,7
000000004DEBDD60,24,bufwrite,3,1,3,2
000000004E212C60,25,bufwrite,3,1,3,2
000000004E556C00,26,bufwrite,3,1,3,2
000000004E88CBC0,27,bufwrite,3,1,3,2
000000004EBD1220,28,bufwrite,3,1,3,2
000000004EF0C1C0,29,bufwrite,3,1,3,2
000000004F1A2580,11,bufwrite,2,4,3,0
000000004F1BB660,6,bufwrite,4,3,4,0
000000004F3BF9C0,8,bufwrite,2,4,3,1
000000004F3D9660,12,bufwrite,4,3,4,1
000000004F69CEC0,30,bufwrite,3,1,3,2
000000004F6FEB80,3,bufwrite,2,4,3,2
000000004F722D60,13,bufwrite,4,3,4,2
000000004F787580,4,bufwrite,2,4,3,3
000000004F7A1C20,14,bufwrite,4,3,4,3
000000004F832540,15,bufwrite,2,4,3,4
