clock,pid,pname,event_name,pstate_prev,pstate_next,cpu
000000008158A7E0,4,bufwrite,3,1,3,1
000000008176E980,3,bufwrite,2,4,3,1
00000000819B5E20,3,bufwrite,4,3,4,4
00000000819E7040,4,bufwrite,2,4,3,3
0000000081A67260,3,bufwrite,2,4,3,4
0000000081B217E0,4,bufwrite,4,3,4,4
0000000081B34C60,3,bufwrite,4,3,4,0
0000000081F97920,5,bufwrite,3,1,3,0
0000000082B1FE40,6,bufwrite,3,1,3,0
00000000833FEE00,3,bufwrite,2,4,3,0
000000008356BD40,3,bufwrite,4,3,4,5
0000000083704A40,7,bufwrite,3,1,3,5
00000000837EDE40,6,bufwrite,2,4,3,2
00000000838ED0C0,4,bufwrite,2,4,3,4
0000000083919CA0,6,bufwrite,4,3,4,0
0000000083975D00,3,bufwrite,2,4,3,5
0000000083A167A0,4,bufwrite,4,3,4,5
0000000083A2A4E0,3,bufwrite,4,3,4,4
0000000083AA7AA0,5,bufwrite,2,4,3,7
0000000083D1D9C0,5,bufwrite,4,3,4,6
0000000083E4A660,8,bufwrite,3,1,3,4
00000000843DED40,9,bufwrite,3,1,3,4
00000000848C03A0,10,bufwrite,3,1,3,4
0000000084D0A700,11,bufwrite,3,1,3,4
000000008511F480,12,bufwrite,3,1,3,4
00000000851B5500,6,bufwrite,2,4,3,0
0000000085344BA0,7,bufwrite,2,4,3,1
00000000855772C0,13,bufwrite,3,1,3,4
000000008566C7E0,10,bufwrite,2,4,3,2
00000000856EB760,8,bufwrite,2,4,3,3
0000000085702C40,10,bufwrite,4,3,4,3
000000008576F780,3,bufwrite,2,4,3,4
0000000085794400,6,bufwrite,4,3,4,4
00000000857F0F40,4,bufwrite,2,4,3,5
00000000858068C0,7,bufwrite,4,3,4,5
0000000085891880,5,bufwrite,2,4,3,6
00000000858A8DA0,8,bufwrite,4,3,4,6
0000000085925DA0,9,bufwrite,2,4,3,7
00000000859AF6C0,3,bufwrite,4,3,4,7
0000000085B939C0,14,bufwrite,3,1,3,7
0000000085F5E840,15,bufwrite,3,1,3,7
0000000086328780,16,bufwrite,3,1,3,7
00000000866F6640,17,bufwrite,3,1,3,7
0000000086AD0240,18,bufwrite,3,1,3,7
0000000086E664E0,19,bufwrite,3,1,3,7
0000000087011AE0,11,bufwrite,2,4,3,0
00000000871C7E80,12,bufwrite,2,4,3,1
00000000871F0BE0,20,bufwrite,3,1,3,7
00000000874F3E40,13,bufwrite,2,4,3,2
000000008756F900,10,bufwrite,2,4,3,3
00000000875845C0,21,bufwrite,3,1,3,7
0000000087586840,11,bufwrite,4,3,4,3
00000000875F4FE0,6,bufwrite,2,4,3,4
000000008760AE40,9,bufwrite,4,3,4,4
0000000087676800,7,bufwrite,2,4,3,5
000000008768BC20,10,bufwrite,4,3,4,5
0000000087715920,8,bufwrite,2,4,3,6
000000008772C260,12,bufwrite,4,3,4,6
00000000877A9A60,3,bufwrite,2,4,3,7
00000000877CD6C0,4,bufwrite,4,3,4,7
0000000088E8EC40,14,bufwrite,2,4,3,0
000000008904F7A0,15,bufwrite,2,4,3,1
00000000893777C0,16,bufwrite,2,4,3,2
00000000893F2E00,11,bufwrite,2,4,3,3
0000000089405BA0,13,bufwrite,4,3,4,3
0000000089478B60,9,bufwrite,2,4,3,4
000000008948CB20,11,bufwrite,4,3,4,4
00000000894F9440,10,bufwrite,2,4,3,5
000000008950C9E0,14,bufwrite,4,3,4,5
00000000895980C0,12,bufwrite,2,4,3,6
00000000895AC0C0,15,bufwrite,4,3,4,6
000000008962D980,4,bufwrite,2,4,3,7
0000000089641F60,5,bufwrite,4,3,4,7
000000008AD15000,17,bufwrite,2,4,3,0
000000008AED1060,18,bufwrite,2,4,3,1
000000008B1F9D20,19,bufwrite,2,4,3,2
000000008B2795A0,13,bufwrite,2,4,3,3
000000008B27B000,3,bufwrite,4,3,4,2
000000008B2909C0,16,bufwrite,4,3,4,3
000000008B2FDB00,11,bufwrite,2,4,3,4
000000008B311DC0,12,bufwrite,4,3,4,4
000000008B37E860,14,bufwrite,2,4,3,5
000000008B3923A0,17,bufwrite,4,3,4,5
000000008B3FC880,22,bufwrite,3,1,3,2
000000008B41CD40,15,bufwrite,2,4,3,6
000000008B431B80,18,bufwrite,4,3,4,6
000000008B4B2B00,5,bufwrite,2,4,3,7
000000008B4C8880,6,bufwrite,4,3,4,7
000000008B7505A0,23,bufwrite,3,1,3,2
000000008BA7F260,24,bufwrite,3,1,3,2
000000008BDA8100,25,bufwrite,3,1,3,2
000000008C0C96A0,26,bufwrite,3,1,3,2
000000008C3F10A0,27,bufwrite,3,1,3,2
000000008C715560,28,bufwrite,3,1,3,2
000000008CA40720,29,bufwrite,3,1,3,2
000000008CB8F820,20,bufwrite,2,4,3,0
000000008CD54400,21,bufwrite,2,4,3,1
000000008D07D4A0,3,bufwrite,2,4,3,2
000000008D0A1040,4,bufwrite,4,3,4,2
000000008D0FBD40,16,bufwrite,2,4,3,3
000000008D10E900,19,bufwrite,4,3,4,3
000000008D1802E0,12,bufwrite,2,4,3,4
000000008D193A20,13,bufwrite,4,3,4,4
000000008D202300,17,bufwrite,2,4,3,5
000000008D214BA0,20,bufwrite,4,3,4,5
000000008D2A1220,18,bufwrite,2,4,3,6
000000008D2B4A00,21,bufwrite,4,3,4,6
000000008D3360A0,6,bufwrite,2,4,3,7
000000008D349F20,7,bufwrite,4,3,4,7
000000008EA17640,22,bufwrite,2,4,3,0
000000008EBDC9A0,23,bufwrite,2,4,3,1
000000008EF01C20,4,bufwrite,2,4,3,2
000000008EF152E0,5,bufwrite,4,3,4,2
000000008EF7FF00,19,bufwrite,2,4,3,3
000000008EF92620,22,bufwrite,4,3,4,3
000000008F004B60,13,bufwrite,2,4,3,4
000000008F017E80,14,bufwrite,4,3,4,4
000000008F086C20,20,bufwrite,2,4,3,5
000000008F09A980,23,bufwrite,4,3,4,5
000000008F125560,21,bufwrite,2,4,3,6
000000008F1BA6E0,7,bufwrite,2,4,3,7
000000008F1CDFA0,8,bufwrite,4,3,4,7
000000009089E520,24,bufwrite,2,4,3,0
0000000090A5DF40,25,bufwrite,2,4,3,1
0000000090D86EE0,5,bufwrite,2,4,3,2
0000000090D99D20,6,bufwrite,4,3,4,2
0000000090E04940,22,bufwrite,2,4,3,3
0000000090E171A0,24,bufwrite,4,3,4,3
0000000090E895E0,14,bufwrite,2,4,3,4
0000000090E9C9E0,15,bufwrite,4,3,4,4
0000000090F0BAC0,23,bufwrite,2,4,3,5
0000000090F1EAE0,25,bufwrite,4,3,4,5
0000000090FAFEC0,26,bufwrite,2,4,3,6
000000009103FA20,8,bufwrite,2,4,3,7
00000000910532C0,9,bufwrite,4,3,4,7
00000000927249A0,27,bufwrite,2,4,3,0
0000000092797740,3,bufwrite,4,3,4,0
00000000928CBEE0,30,bufwrite,3,1,3,0
00000000928E9B20,28,bufwrite,2,4,3,1
0000000092BFDDA0,31,bufwrite,3,1,3,0
0000000092C11EC0,6,bufwrite,2,4,3,2
0000000092C272E0,7,bufwrite,4,3,4,2
0000000092C898C0,24,bufwrite,2,4,3,3
0000000092C9BB20,26,bufwrite,4,3,4,3
0000000092D10E20,15,bufwrite,2,4,3,4
0000000092D25E00,16,bufwrite,4,3,4,4
0000000092D92D00,25,bufwrite,2,4,3,5
0000000092DA65E0,27,bufwrite,4,3,4,5
0000000092E33FE0,29,bufwrite,2,4,3,6
0000000092EC7D40,9,bufwrite,2,4,3,7
0000000092EDC7C0,10,bufwrite,4,3,4,7
0000000092F52060,32,bufwrite,3,1,3,0
0000000093292800,33,bufwrite,3,1,3,0
00000000935A9CA0,34,bufwrite,3,1,3,0
00000000938CDDE0,35,bufwrite,3,1,3,0
0000000093934640,3,bufwrite,7,4,2,0
0000000093952F80,4,bufwrite,4,3,4,0
00000000945A58A0,4,bufwrite,2,4,3,0
00000000945B8380,5,bufwrite,4,3,4,0
0000000094767560,30,bufwrite,2,4,3,1
0000000094A8F000,7,bufwrite,2,4,3,2
0000000094AA1DA0,8,bufwrite,4,3,4,2
0000000094B0D6E0,26,bufwrite,2,4,3,3
0000000094B1FF20,28,bufwrite,4,3,4,3
0000000094B92320,16,bufwrite,2,4,3,4
0000000094BA5660,17,bufwrite,4,3,4,4
0000000094C14460,27,bufwrite,2,4,3,5
0000000094C26CC0,29,bufwrite,4,3,4,5
0000000094CB68A0,31,bufwrite,2,4,3,6
0000000094D48A40,10,bufwrite,2,4,3,7
0000000094D5C360,11,bufwrite,4,3,4,7
